Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,HPI 3700 3900 SC 4,3900 N Capital of Texas Hwy,,Austin,TX,78746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.337935,-97.808041,2022-01-14,172124,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HPI 3700 3900 SC #1,3900 N Capital of Texas Hwy,,Austin,TX,78746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.337898,-97.807867,2022-01-14,172125,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HPI 3700 3900 SC #2,3900 N Capital of Texas Hwy,,Austin,TX,78746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.337882,-97.807765,2022-01-14,172126,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @VESTCOM -076C,301 Gardner Dr @ Vestcom,,New Century,KS,66031,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.831387,-94.896884,2022-01-14,172127,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @VESTCOM -076A,301 Gardner Dr @ Vestcom,,New Century,KS,66031,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.831459,-94.896967,2022-01-14,172128,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SPRINGFIELD TWN FRONTIER GRG #1,6500 Frontier Dr,,Springfield,VA,22150,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.773044,-77.173234,2022-01-14,172129,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,SPRINGFIELD TWN FRONTIER GRG #3,6500 Frontier Dr,,Springfield,VA,22150,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.772949,-77.173291,2022-01-14,172130,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CONSTELLATIONMC CCBC - CVILLE 4,360 Campus Dr,,Catonsville,MD,21228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.251038,-76.734943,2022-01-14,172131,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CONSTELLATIONMC CCBC - CVILLE 1,360 Campus Dr,,Catonsville,MD,21228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.251002,-76.734995,2022-01-14,172132,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CONSTELLATIONMC CCBC - CVILLE 3,360 Campus Dr,,Catonsville,MD,21228,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.251008,-76.73492,2022-01-14,172133,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @CITY HALL-114B,105 E Ohio St @ City Hall,,Clinton,MO,64735,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.366948,-93.775622,2022-01-14,172134,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @CITY HALL-114A,105 E Ohio St @ City Hall,,Clinton,MO,64735,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.366949,-93.77555,2022-01-14,172135,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -065B,7207 N M-1 Hwy @ Walmart #1120,,Gladstone,MO,64119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.22451,-94.547793,2022-01-14,172136,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -065A,7207 N M-1 Hwy @ Walmart #1120,,Gladstone,MO,64119,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.224515,-94.547852,2022-01-14,172137,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MILL CRK- 042C,13438 W 62nd Ter @ Mill Creek Shopping Center,,Shawnee,KS,66216,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.015511,-94.741532,2022-01-14,172138,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @MILL CRK- 042A,13438 W 62nd Ter @ Mill Creek Shopping Center,,Shawnee,KS,66216,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.015511,-94.741409,2022-01-14,172139,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -069B,16100 W 65th St @ Walmart #2855,,Shawnee,KS,66217,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.010945,-94.774252,2022-01-14,172140,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -069A,16100 W 65th St @ Walmart #2855,,Shawnee,KS,66217,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.010837,-94.774254,2022-01-14,172141,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @SAMS CLUB-052C,12200 W 95th St @ Sams Club #8208,,Lenexa,KS,66215,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.958342,-94.728157,2022-01-14,172142,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @SAMS CLUB-052A,12200 W 95th St @ Sams Club #8208,,Lenexa,KS,66215,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.958394,-94.728157,2022-01-14,172143,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -054B,2250 E Lincoln Ave @ Walmart #34,,Nevada,MO,64772,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.833552,-94.327202,2022-01-14,172144,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -054A,2250 E Lincoln Ave @ Walmart #34,,Nevada,MO,64772,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.833582,-94.327202,2022-01-14,172145,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HIGHWOODS 2800 GW1,2800 Century Center Dr,,Atlanta,GA,30345,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.84864,-84.304877,2022-01-14,172146,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -059A,908 Walton Way @ Walmart #325,,Richmond,MO,64085,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.264102,-93.961702,2022-01-14,172147,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -059B,908 Walton Way @ Walmart #325,,Richmond,MO,64085,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.264104,-93.961846,2022-01-14,172148,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -063C,1605 S Main St @ Walmart #801,,Maryville,MO,64468,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.330887,-94.871154,2022-01-14,172149,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -063A,1605 S Main St @ Walmart #801,,Maryville,MO,64468,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.330883,-94.871279,2022-01-14,172150,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -072A,15702 Metcalf Ave @ Walmart #3273,,Overland Park,KS,66223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.842645,-94.668062,2022-01-14,172151,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -072B,15702 Metcalf Ave @ Walmart #3273,,Overland Park,KS,66223,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.842612,-94.668066,2022-01-14,172152,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -068B,11601 E US 40 Hwy @ Walmart #4553,,Kansas City,MO,64133,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.045202,-94.444499,2022-01-14,172153,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -068C,11601 E US 40 Hwy @ Walmart #4553,,Kansas City,MO,64133,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.045255,-94.444495,2022-01-14,172154,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -070B,201 SE Salem St @ Walmart #2856,,Oak Grove,MO,64075,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.015274,-94.122904,2022-01-14,172155,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -070A,201 SE Salem St @ Walmart #2856,,Oak Grove,MO,64075,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.015306,-94.122971,2022-01-14,172156,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -060A,4201 N Belt Hwy @ Walmart #560,,St Joseph,MO,64506,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.809696,-94.812941,2022-01-14,172157,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -060B,4201 N Belt Hwy @ Walmart #560,,St Joseph,MO,64506,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.809698,-94.812872,2022-01-14,172158,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @KOHLS -149C,1280 NE Coronado Dr @ Kohls,,Blue Springs,MO,64014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.023706,-94.244258,2022-01-14,172159,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @KOHLS -149A,1280 NE Coronado Dr @ Kohls,,Blue Springs,MO,64014,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.023654,-94.24426,2022-01-14,172160,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @SAMS CLUB-051B,5201 N Belt Hwy @ Sams Club #4920,,St Joseph,MO,64506,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.809811,-94.813097,2022-01-14,172161,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @SAMS CLUB-051A,5201 N Belt Hwy @ Sams Club #4920,,St Joseph,MO,64506,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.809813,-94.813031,2022-01-14,172162,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -074A,11010 W 74th Ter @ Walmart #5308,,Shawnee,KS,66203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.99383,-94.714239,2022-01-14,172163,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -074B,11010 W 74th Ter @ Walmart #5308,,Shawnee,KS,66203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.993778,-94.71424,2022-01-14,172164,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -056C,3201 W Broadway Blvd @ Walmart #219,,Sedalia,MO,65301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.70785,-93.271502,2022-01-14,172165,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @WALMART -056A,3201 W Broadway Blvd @ Walmart #219,,Sedalia,MO,65301,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.707959,-93.271436,2022-01-14,172166,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PPA AIRPORT EV GARAGE C STAT2,1 Arrivals Rd,,Philadelphia,PA,19153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.878084,-75.241619,2022-01-14,172167,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PPA AIRPORT EV GARAGE D STAT 2,1 Arrivals Rd,,Philadelphia,PA,19153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.878922,-75.241241,2022-01-14,172168,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PPA AIRPORT EV GARAGE D STAT 1,1 Arrivals Rd,,Philadelphia,PA,19153,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.878973,-75.241238,2022-01-14,172169,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @ARCAUTO-047A,95 Design Dr @ ARC Auto Store,,Kansas City,MO,64116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.15147,-94.582293,2022-01-14,172171,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @ARCAUTO-047B,95 Design Dr @ ARC Auto Store,,Kansas City,MO,64116,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.151511,-94.582291,2022-01-14,172172,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK ATLANTA 7,211 Charles W Grant Pkwy,,Atlanta,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.640299,-84.39806,2022-01-14,172173,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK ATLANTA 4,211 Charles W Grant Pkwy,,Atlanta,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.640254,-84.397953,2022-01-14,172174,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK ATLANTA 2,211 Charles W Grant Pkwy,,Atlanta,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.640272,-84.398103,2022-01-14,172175,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK ATLANTA 6,211 Charles W Grant Pkwy,,Atlanta,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.640237,-84.398017,2022-01-14,172176,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK ATLANTA 5,211 Charles W Grant Pkwy,,Atlanta,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.640272,-84.398189,2022-01-14,172177,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK ATLANTA 8,211 Charles W Grant Pkwy,,Atlanta,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.640246,-84.398114,2022-01-14,172178,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FASTPARK ATLANTA 3,211 Charles W Grant Pkwy,,Atlanta,GA,30354,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.640263,-84.397985,2022-01-14,172179,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @LEAWD APT-078C,2140 W 137th Ter @ Leawood State Line Apts Cl,,Leawood,KS,66224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.879332,-94.610402,2022-01-14,172180,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @LEAWD APT-078A,2140 W 137th Ter @ Leawood State Line Apts Cl,,Leawood,KS,66224,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.879382,-94.610509,2022-01-14,172181,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PALMER STATION7,846888 Barton Springs Rd,,Austin,TX,78704,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.259966,-97.752658,2022-01-14,172182,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE PALMER STATION8,846888 Barton Springs Rd,,Austin,TX,78704,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.259864,-97.752661,2022-01-14,172183,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @SCRIPTPRO-170C,5828 Reeds Rd @ ScriptPro,,Mission,KS,66202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.022904,-94.649655,2022-01-14,172184,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @SCRIPTPRO-170A,5828 Reeds Rd @ ScriptPro,,Mission,KS,66202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.022953,-94.649654,2022-01-14,172185,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,EVERGY @HY-VEE -046B,310 SW Ward Rd @ Hy-Vee #2,,Lees Summit,MO,64081,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,38.910293,-94.396913,2022-01-14,172186,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DEPUY SYNTHES EV CHARGER 04,325 Paramount Dr,,Raynham,MA,02767,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.898065,-71.030621,2022-01-14,172187,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DEPUY SYNTHES EV CHARGER 02,325 Paramount Dr,,Raynham,MA,02767,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.898129,-71.031064,2022-01-14,172188,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DEPUY SYNTHES EV CHARGER 01,325 Paramount Dr,,Raynham,MA,02767,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.897577,-71.030806,2022-01-14,172189,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,B E CHARGERS BE05,585 Pine St,,Burlington,VT,05401,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.463197,-73.216103,2022-01-14,172190,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ORACLE PLS 5805OWENS-03,5805 Owens Dr,,Pleasanton,CA,94588,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.700108,-121.892048,2022-01-14,172191,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ORACLE PLS 5803OWENS-02,5805 Owens Dr,,Pleasanton,CA,94588,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.699445,-121.890222,2022-01-14,172192,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GLENDALE PLAZA GLENDALE PLZ 01,655 N. Central Ave,,Glendale,CA,91203,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,34.155605,-118.258857,2022-01-14,172193,2022-01-14 00:29:34 UTC,,,,2021-01-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
